Pattern: metacluster_0pattern_0, Total seqlets: 5894
Pattern: metacluster_4pattern_7, Total seqlets: 180
Pattern: metacluster_4pattern_8, Total seqlets: 76
Pattern: metacluster_4pattern_9, Total seqlets: 49
Pattern: metacluster_5pattern_0, Total seqlets: 1789
Pattern: metacluster_5pattern_1, Total seqlets: 1101
Pattern: metacluster_5pattern_2, Total seqlets: 365
Pattern: metacluster_5pattern_3, Total seqlets: 350
Pattern: metacluster_5pattern_4, Total seqlets: 349
Pattern: metacluster_5pattern_5, Total seqlets: 319
Pattern: metacluster_5pattern_6, Total seqlets: 304
Pattern: metacluster_5pattern_7, Total seqlets: 300
Pattern: metacluster_5pattern_8, Total seqlets: 278
Pattern: metacluster_5pattern_9, Total seqlets: 271
Pattern: metacluster_5pattern_10, Total seqlets: 256
Pattern: metacluster_5pattern_11, Total seqlets: 171
Pattern: metacluster_5pattern_12, Total seqlets: 169
Pattern: metacluster_5pattern_13, Total seqlets: 154
Pattern: metacluster_5pattern_14, Total seqlets: 152
Pattern: metacluster_5pattern_15, Total seqlets: 146
Pattern: metacluster_5pattern_16, Total seqlets: 143
Pattern: metacluster_5pattern_17, Total seqlets: 138
Pattern: metacluster_5pattern_18, Total seqlets: 125
Pattern: metacluster_5pattern_19, Total seqlets: 121
Pattern: metacluster_5pattern_20, Total seqlets: 110
Pattern: metacluster_5pattern_21, Total seqlets: 97
Pattern: metacluster_5pattern_22, Total seqlets: 94
Pattern: metacluster_5pattern_23, Total seqlets: 78
Pattern: metacluster_5pattern_24, Total seqlets: 48
